Date,Open,High,Low,Close
6/12/2012,1309.400024,1324.310059,1306.619995,1324.180054
6/13/2012,1324.02002,1327.280029,1310.51001,1314.880005
6/14/2012,1314.880005,1333.680054,1314.140015,1329.099976
6/15/2012,1329.189941,1343.319946,1329.189941,1342.839966
6/18/2012,1342.420044,1348.219971,1334.459961,1344.780029
6/19/2012,1344.829956,1363.459961,1344.829956,1357.97998
6/20/2012,1358.040039,1361.569946,1346.449951,1355.689941
6/21/2012,1355.430054,1358.27002,1324.410034,1325.51001
6/22/2012,1325.920044,1337.819946,1325.920044,1335.02002
6/25/2012,1334.900024,1334.900024,1309.27002,1313.719971
6/26/2012,1314.089966,1324.23999,1310.300049,1319.98999
6/27/2012,1320.709961,1334.400024,1320.709961,1331.849976
6/28/2012,1331.52002,1331.52002,1313.290039,1329.040039
6/29/2012,1330.119995,1362.170044,1330.119995,1362.160034
7/2/2012,1362.329956,1366.349976,1355.699951,1365.51001
7/3/2012,1365.75,1374.810059,1363.530029,1374.02002
7/5/2012,1373.719971,1373.849976,1363.02002,1367.579956
7/6/2012,1367.089966,1367.089966,1348.030029,1354.680054
7/9/2012,1354.660034,1354.869995,1346.650024,1352.459961
7/10/2012,1352.959961,1361.540039,1336.27002,1341.469971
7/11/2012,1341.400024,1345,1333.25,1341.449951
7/12/2012,1341.290039,1341.290039,1325.410034,1334.76001
7/13/2012,1334.810059,1357.699951,1334.810059,1356.780029
7/16/2012,1356.5,1357.26001,1348.51001,1353.640015
7/17/2012,1353.680054,1365.359985,1345.069946,1363.670044
7/18/2012,1363.579956,1375.26001,1358.959961,1372.780029
7/19/2012,1373.01001,1380.390015,1371.209961,1376.51001
7/20/2012,1376.51001,1376.51001,1362.189941,1362.660034
7/23/2012,1362.339966,1362.339966,1337.560059,1350.52002
7/24/2012,1350.52002,1351.530029,1329.23999,1338.310059
7/25/2012,1338.349976,1343.97998,1331.5,1337.890015
7/26/2012,1338.170044,1363.130005,1338.170044,1360.02002
7/27/2012,1360.050049,1389.189941,1360.050049,1385.969971
7/30/2012,1385.939941,1391.73999,1381.369995,1385.300049
7/31/2012,1385.27002,1387.160034,1379.170044,1379.319946
8/1/2012,1379.319946,1385.030029,1373.349976,1375.319946
8/2/2012,1375.130005,1375.130005,1354.650024,1365
8/3/2012,1365.449951,1394.160034,1365.449951,1390.98999
8/6/2012,1391.040039,1399.630005,1391.040039,1394.22998
8/7/2012,1394.459961,1407.140015,1394.459961,1401.349976
8/8/2012,1401.22998,1404.140015,1396.130005,1402.219971
8/9/2012,1402.26001,1405.949951,1398.800049,1402.800049
8/10/2012,1402.579956,1405.97998,1395.619995,1405.869995
8/13/2012,1405.869995,1405.869995,1397.319946,1404.109985
8/14/2012,1404.359985,1410.030029,1400.599976,1403.930054
8/15/2012,1403.890015,1407.72998,1401.829956,1405.530029
8/16/2012,1405.569946,1417.439941,1404.150024,1415.51001
8/17/2012,1415.839966,1418.709961,1414.670044,1418.160034
8/20/2012,1417.849976,1418.130005,1412.119995,1418.130005
8/21/2012,1418.130005,1426.680054,1410.859985,1413.170044
8/22/2012,1413.089966,1416.119995,1406.780029,1413.48999
8/23/2012,1413.48999,1413.48999,1400.5,1402.079956
8/24/2012,1401.98999,1413.459961,1398.040039,1411.130005
8/27/2012,1411.130005,1416.170044,1409.109985,1410.439941
8/28/2012,1410.439941,1413.630005,1405.589966,1409.300049
8/29/2012,1409.319946,1413.949951,1406.569946,1410.48999
8/30/2012,1410.079956,1410.079956,1397.01001,1399.47998
8/31/2012,1400.069946,1413.089966,1398.959961,1406.579956
9/4/2012,1406.540039,1409.310059,1396.560059,1404.939941
9/5/2012,1404.939941,1408.810059,1401.25,1403.439941
9/6/2012,1403.73999,1432.119995,1403.73999,1432.119995
9/7/2012,1432.119995,1437.920044,1431.449951,1437.920044
9/10/2012,1437.920044,1438.73999,1428.97998,1429.079956
9/11/2012,1429.130005,1437.76001,1429.130005,1433.560059
9/12/2012,1433.560059,1439.150024,1432.98999,1436.560059
9/13/2012,1436.560059,1463.76001,1435.339966,1459.98999
9/14/2012,1460.069946,1474.51001,1460.069946,1465.77002
9/17/2012,1465.420044,1465.630005,1457.550049,1461.189941
9/18/2012,1461.189941,1461.469971,1456.130005,1459.319946
9/19/2012,1459.5,1465.150024,1457.880005,1461.050049
9/20/2012,1461.050049,1461.22998,1449.97998,1460.26001
9/21/2012,1460.339966,1467.069946,1459.51001,1460.150024
9/24/2012,1459.76001,1460.719971,1452.060059,1456.890015
9/25/2012,1456.939941,1463.23999,1441.589966,1441.589966
9/26/2012,1441.599976,1441.599976,1430.530029,1433.319946
9/27/2012,1433.359985,1450.199951,1433.359985,1447.150024
9/28/2012,1447.130005,1447.130005,1435.599976,1440.670044
10/1/2012,1440.900024,1457.140015,1440.900024,1444.48999
10/2/2012,1444.98999,1451.52002,1439.01001,1445.75
10/3/2012,1446.050049,1454.300049,1441.98999,1450.98999
10/4/2012,1451.079956,1463.140015,1451.079956,1461.400024
10/5/2012,1461.400024,1470.959961,1456.890015,1460.930054
10/8/2012,1460.930054,1460.930054,1453.099976,1455.880005
10/9/2012,1455.900024,1455.900024,1441.180054,1441.47998
10/10/2012,1441.47998,1442.52002,1430.640015,1432.560059
10/11/2012,1432.819946,1443.900024,1432.819946,1432.839966
10/12/2012,1432.839966,1438.430054,1425.530029,1428.589966
10/15/2012,1428.75,1441.310059,1427.23999,1440.130005
10/16/2012,1440.310059,1455.51001,1440.310059,1454.920044
10/17/2012,1454.219971,1462.199951,1453.349976,1460.910034
10/18/2012,1460.939941,1464.02002,1452.630005,1457.339966
10/19/2012,1457.339966,1457.339966,1429.849976,1433.189941
10/22/2012,1433.209961,1435.459961,1422.060059,1433.819946
10/23/2012,1433.73999,1433.73999,1407.560059,1413.109985
10/24/2012,1413.199951,1420.040039,1407.099976,1408.75
10/25/2012,1409.73999,1421.119995,1405.140015,1412.969971
10/26/2012,1412.969971,1417.089966,1403.280029,1411.939941
10/31/2012,1410.98999,1418.76001,1405.949951,1412.160034
11/1/2012,1412.199951,1428.349976,1412.199951,1427.589966
11/2/2012,1427.589966,1434.27002,1412.910034,1414.199951
11/5/2012,1414.02002,1419.900024,1408.130005,1417.26001
11/6/2012,1417.26001,1433.380005,1417.26001,1428.390015
11/7/2012,1428.27002,1428.27002,1388.140015,1394.530029
11/8/2012,1394.530029,1401.22998,1377.51001,1377.51001
11/9/2012,1377.550049,1391.390015,1373.030029,1379.849976
11/12/2012,1379.859985,1384.869995,1377.189941,1380.030029
11/13/2012,1380.030029,1388.810059,1371.390015,1374.530029
11/14/2012,1374.640015,1380.130005,1352.5,1355.48999
11/15/2012,1355.410034,1360.619995,1348.050049,1353.329956
11/16/2012,1353.359985,1362.030029,1343.349976,1359.880005
11/19/2012,1359.880005,1386.890015,1359.880005,1386.890015
11/20/2012,1386.819946,1389.77002,1377.040039,1387.810059
11/21/2012,1387.790039,1391.25,1386.390015,1391.030029
11/23/2012,1391.030029,1409.160034,1391.030029,1409.150024
11/26/2012,1409.150024,1409.150024,1397.680054,1406.290039
11/27/2012,1406.290039,1409.01001,1398.030029,1398.939941
11/28/2012,1398.77002,1410.310059,1385.430054,1409.930054
11/29/2012,1409.959961,1419.699951,1409.040039,1415.949951
11/30/2012,1415.949951,1418.859985,1411.630005,1416.180054
12/3/2012,1416.339966,1423.72998,1408.459961,1409.459961
12/4/2012,1409.459961,1413.140015,1403.650024,1407.050049
12/5/2012,1407.050049,1415.560059,1398.22998,1409.280029
12/6/2012,1409.430054,1413.949951,1405.930054,1413.939941
12/7/2012,1413.949951,1420.339966,1410.900024,1418.069946
12/10/2012,1418.069946,1421.640015,1415.640015,1418.550049
12/11/2012,1418.550049,1434.27002,1418.550049,1427.839966
12/12/2012,1427.839966,1438.589966,1426.76001,1428.47998
12/13/2012,1428.47998,1431.359985,1416,1419.449951
12/14/2012,1419.449951,1419.449951,1411.880005,1413.579956
12/17/2012,1413.540039,1430.670044,1413.540039,1430.359985
12/18/2012,1430.469971,1448,1430.469971,1446.790039
12/19/2012,1446.790039,1447.75,1435.800049,1435.810059
12/20/2012,1435.810059,1443.699951,1432.819946,1443.689941
12/21/2012,1443.670044,1443.670044,1422.579956,1430.150024
12/24/2012,1430.150024,1430.150024,1424.660034,1426.660034
12/26/2012,1426.660034,1429.420044,1416.430054,1419.829956
12/27/2012,1419.829956,1422.800049,1401.800049,1418.099976
12/28/2012,1418.099976,1418.099976,1401.579956,1402.430054
12/31/2012,1402.430054,1426.73999,1398.109985,1426.189941
1/2/2013,1426.189941,1462.430054,1426.189941,1462.420044
1/3/2013,1462.420044,1465.469971,1455.530029,1459.369995
1/4/2013,1459.369995,1467.939941,1458.98999,1466.469971
1/7/2013,1466.469971,1466.469971,1456.619995,1461.890015
1/8/2013,1461.890015,1461.890015,1451.640015,1457.150024
1/9/2013,1457.150024,1464.72998,1457.150024,1461.02002
1/10/2013,1461.02002,1472.300049,1461.02002,1472.119995
1/11/2013,1472.119995,1472.75,1467.579956,1472.050049
1/14/2013,1472.050049,1472.050049,1465.689941,1470.680054
1/15/2013,1470.670044,1473.310059,1463.76001,1472.339966
1/16/2013,1472.329956,1473.959961,1467.599976,1472.630005
1/17/2013,1472.630005,1485.160034,1472.630005,1480.939941
1/18/2013,1480.949951,1485.97998,1475.810059,1485.97998
1/22/2013,1485.97998,1492.560059,1481.160034,1492.560059
1/23/2013,1492.560059,1496.130005,1489.900024,1494.810059
1/24/2013,1494.810059,1502.27002,1489.459961,1494.819946
1/25/2013,1494.819946,1503.26001,1494.819946,1502.959961
1/28/2013,1502.959961,1503.22998,1496.329956,1500.180054
1/29/2013,1500.180054,1509.349976,1498.089966,1507.839966
1/30/2013,1507.839966,1509.939941,1500.109985,1501.959961
1/31/2013,1501.959961,1504.189941,1496.76001,1498.109985
2/1/2013,1498.109985,1514.410034,1498.109985,1513.170044
2/4/2013,1513.170044,1513.170044,1495.02002,1495.709961
2/5/2013,1495.709961,1514.959961,1495.709961,1511.290039
2/6/2013,1511.290039,1512.530029,1504.709961,1512.119995
2/7/2013,1512.119995,1512.900024,1498.48999,1509.390015
2/8/2013,1509.390015,1518.310059,1509.390015,1517.930054
2/11/2013,1517.930054,1518.310059,1513.609985,1517.01001
2/12/2013,1517.01001,1522.290039,1515.609985,1519.430054
2/13/2013,1519.430054,1524.689941,1515.930054,1520.329956
2/14/2013,1520.329956,1523.140015,1514.02002,1521.380005
2/15/2013,1521.380005,1524.23999,1514.140015,1519.790039
2/19/2013,1519.790039,1530.939941,1519.790039,1530.939941
2/20/2013,1530.939941,1530.939941,1511.410034,1511.949951
2/21/2013,1511.949951,1511.949951,1497.290039,1502.420044
2/22/2013,1502.420044,1515.640015,1502.420044,1515.599976
2/25/2013,1515.599976,1525.839966,1487.849976,1487.849976
2/26/2013,1487.849976,1498.98999,1485.01001,1496.939941
2/27/2013,1496.939941,1520.079956,1494.880005,1515.98999
2/28/2013,1515.98999,1525.339966,1514.459961,1514.680054
3/1/2013,1514.680054,1519.98999,1501.47998,1518.199951
3/4/2013,1518.199951,1525.27002,1512.290039,1525.199951
3/5/2013,1525.199951,1543.469971,1525.199951,1539.790039
3/6/2013,1539.790039,1545.25,1538.109985,1541.459961
3/7/2013,1541.459961,1545.780029,1541.459961,1544.26001
3/8/2013,1544.26001,1552.47998,1542.939941,1551.180054
3/11/2013,1551.150024,1556.27002,1547.359985,1556.219971
3/12/2013,1556.219971,1556.77002,1548.23999,1552.47998
3/13/2013,1552.47998,1556.390015,1548.25,1554.52002
3/14/2013,1554.52002,1563.319946,1554.52002,1563.22998
3/15/2013,1563.209961,1563.619995,1555.73999,1560.699951
3/18/2013,1560.699951,1560.699951,1545.130005,1552.099976
3/19/2013,1552.099976,1557.25,1538.569946,1548.339966
3/20/2013,1548.339966,1561.560059,1548.339966,1558.709961
3/21/2013,1558.709961,1558.709961,1543.550049,1545.800049
3/22/2013,1545.900024,1557.73999,1545.900024,1556.890015
3/25/2013,1556.890015,1564.910034,1546.219971,1551.689941
3/26/2013,1551.689941,1563.949951,1551.689941,1563.77002
3/27/2013,1563.75,1564.069946,1551.900024,1562.849976
3/28/2013,1562.859985,1570.280029,1561.079956,1569.189941
4/1/2013,1569.180054,1570.569946,1558.469971,1562.170044
4/2/2013,1562.170044,1573.660034,1562.170044,1570.25
4/3/2013,1570.25,1571.469971,1549.800049,1553.689941
4/4/2013,1553.689941,1562.599976,1552.52002,1559.97998
4/5/2013,1559.97998,1559.97998,1539.5,1553.280029
4/8/2013,1553.26001,1563.069946,1548.630005,1563.069946
4/9/2013,1563.109985,1573.890015,1560.920044,1568.609985
4/10/2013,1568.609985,1589.069946,1568.609985,1587.72998
4/11/2013,1587.72998,1597.349976,1586.170044,1593.369995
4/12/2013,1593.300049,1593.300049,1579.969971,1588.849976
4/15/2013,1588.839966,1588.839966,1552.280029,1552.359985
4/16/2013,1552.359985,1575.349976,1552.359985,1574.569946
4/17/2013,1574.569946,1574.569946,1543.689941,1552.01001
4/18/2013,1552.030029,1554.380005,1536.030029,1541.609985
4/19/2013,1541.609985,1555.890015,1539.400024,1555.25
4/22/2013,1555.25,1565.550049,1548.189941,1562.5
4/23/2013,1562.5,1579.579956,1562.5,1578.780029
4/24/2013,1578.780029,1583,1575.800049,1578.790039
4/25/2013,1578.930054,1592.640015,1578.930054,1585.160034
4/26/2013,1585.160034,1585.780029,1577.560059,1582.23999
4/29/2013,1582.339966,1596.650024,1582.339966,1593.609985
4/30/2013,1593.579956,1597.569946,1586.5,1597.569946
5/1/2013,1597.550049,1597.550049,1581.280029,1582.699951
5/2/2013,1582.77002,1598.599976,1582.77002,1597.589966
5/3/2013,1597.599976,1618.459961,1597.599976,1614.420044
5/6/2013,1614.400024,1619.77002,1614.209961,1617.5
5/7/2013,1617.550049,1626.030029,1616.640015,1625.959961
5/8/2013,1625.949951,1632.780029,1622.699951,1632.689941
5/9/2013,1632.689941,1635.01001,1623.089966,1626.670044
5/10/2013,1626.689941,1633.699951,1623.709961,1633.699951
5/13/2013,1632.099976,1636,1626.73999,1633.77002
5/14/2013,1633.75,1651.099976,1633.75,1650.339966
5/15/2013,1649.130005,1661.48999,1646.680054,1658.780029
5/16/2013,1658.069946,1660.51001,1648.599976,1650.469971
5/17/2013,1652.449951,1667.469971,1652.449951,1667.469971
5/20/2013,1665.709961,1672.839966,1663.52002,1666.290039
5/21/2013,1666.199951,1674.930054,1662.670044,1669.160034
5/22/2013,1669.390015,1687.180054,1648.859985,1655.349976
5/23/2013,1651.619995,1655.5,1635.530029,1650.51001
5/24/2013,1646.670044,1649.780029,1636.880005,1649.599976
5/28/2013,1652.630005,1674.209961,1652.630005,1660.060059
5/29/2013,1656.569946,1656.569946,1640.050049,1648.359985
5/30/2013,1649.140015,1661.910034,1648.609985,1654.410034
5/31/2013,1652.130005,1658.98999,1630.73999,1630.73999
6/3/2013,1631.709961,1640.420044,1622.719971,1640.420044
6/4/2013,1640.72998,1646.530029,1623.619995,1631.380005
6/5/2013,1629.050049,1629.310059,1607.089966,1608.900024
6/6/2013,1609.290039,1622.560059,1598.22998,1622.560059
6/7/2013,1625.27002,1644.400024,1625.27002,1643.380005
6/10/2013,1644.670044,1648.689941,1639.26001,1642.810059
6/11/2013,1638.640015,1640.130005,1622.920044,1626.130005
6/12/2013,1629.939941,1637.709961,1610.920044,1612.52002
6/13/2013,1612.150024,1639.25,1608.069946,1636.359985
6/14/2013,1635.52002,1640.800049,1623.959961,1626.72998
6/17/2013,1630.640015,1646.5,1630.339966,1639.040039
6/18/2013,1639.77002,1654.189941,1639.77002,1651.810059
6/19/2013,1651.829956,1652.449951,1628.910034,1628.930054
6/20/2013,1624.619995,1624.619995,1584.319946,1588.189941
6/21/2013,1588.619995,1599.189941,1577.699951,1592.430054
6/24/2013,1588.77002,1588.77002,1560.329956,1573.089966
6/25/2013,1577.52002,1593.790039,1577.089966,1588.030029
6/26/2013,1592.27002,1606.829956,1592.27002,1603.26001
6/27/2013,1606.439941,1620.069946,1606.439941,1613.199951
6/28/2013,1611.119995,1615.939941,1601.060059,1606.280029
7/1/2013,1609.780029,1626.609985,1609.780029,1614.959961
7/2/2013,1614.290039,1624.26001,1606.77002,1614.079956
7/3/2013,1611.47998,1618.969971,1604.569946,1615.410034
7/5/2013,1618.650024,1632.069946,1614.709961,1631.890015
7/8/2013,1634.199951,1644.680054,1634.199951,1640.459961
7/9/2013,1642.890015,1654.180054,1642.890015,1652.319946
7/10/2013,1651.560059,1657.920044,1647.660034,1652.619995
7/11/2013,1657.410034,1676.630005,1657.410034,1675.02002
7/12/2013,1675.26001,1680.189941,1672.329956,1680.189941
7/15/2013,1679.589966,1684.51001,1677.890015,1682.5
7/16/2013,1682.699951,1683.72998,1671.839966,1676.26001
7/17/2013,1677.910034,1684.75,1677.910034,1680.910034
7/18/2013,1681.050049,1693.119995,1681.050049,1689.369995
7/19/2013,1686.150024,1692.089966,1684.079956,1692.089966
7/22/2013,1694.410034,1697.609985,1690.670044,1695.530029
7/23/2013,1696.630005,1698.780029,1691.130005,1692.390015
7/24/2013,1696.060059,1698.380005,1682.569946,1685.939941
7/25/2013,1685.209961,1690.939941,1680.069946,1690.25
7/26/2013,1687.310059,1691.849976,1676.030029,1691.650024
7/29/2013,1690.319946,1690.920044,1681.859985,1685.329956
7/30/2013,1687.920044,1693.189941,1682.420044,1685.959961
7/31/2013,1687.76001,1698.430054,1684.939941,1685.72998
8/1/2013,1689.420044,1707.849976,1689.420044,1706.869995
8/2/2013,1706.099976,1709.670044,1700.680054,1709.670044
8/5/2013,1708.01001,1709.23999,1703.550049,1707.140015
8/6/2013,1705.790039,1705.790039,1693.290039,1697.369995
8/7/2013,1695.300049,1695.300049,1684.910034,1690.910034
8/8/2013,1693.349976,1700.180054,1688.380005,1697.47998
8/9/2013,1696.099976,1699.420044,1686.02002,1691.420044
8/12/2013,1688.369995,1691.48999,1683.349976,1689.469971
8/13/2013,1690.650024,1696.810059,1682.619995,1694.160034
8/14/2013,1693.880005,1695.52002,1684.829956,1685.390015
8/15/2013,1679.609985,1679.609985,1658.589966,1661.319946
8/16/2013,1661.219971,1663.599976,1652.609985,1655.829956
8/19/2013,1655.25,1659.180054,1645.839966,1646.060059
8/20/2013,1646.810059,1658.920044,1646.079956,1652.349976
8/21/2013,1650.660034,1656.98999,1639.430054,1642.800049
8/22/2013,1645.030029,1659.550049,1645.030029,1656.959961
8/23/2013,1659.920044,1664.849976,1654.810059,1663.5
8/26/2013,1664.290039,1669.51001,1656.02002,1656.780029
8/27/2013,1652.540039,1652.540039,1629.050049,1630.47998
8/28/2013,1630.25,1641.180054,1627.469971,1634.959961
8/29/2013,1633.5,1646.410034,1630.880005,1638.170044
8/30/2013,1638.890015,1640.079956,1628.050049,1632.969971
9/3/2013,1635.949951,1651.349976,1633.410034,1639.77002
9/4/2013,1640.719971,1655.719971,1637.410034,1653.079956
9/5/2013,1653.280029,1659.170044,1653.069946,1655.079956
9/6/2013,1657.439941,1664.829956,1640.619995,1655.170044
9/9/2013,1656.849976,1672.400024,1656.849976,1671.709961
9/10/2013,1675.109985,1684.089966,1675.109985,1683.98999
9/11/2013,1681.040039,1689.130005,1678.699951,1689.130005
9/12/2013,1689.209961,1689.969971,1681.959961,1683.420044
9/13/2013,1685.040039,1688.72998,1682.219971,1687.98999
9/16/2013,1691.699951,1704.949951,1691.699951,1697.599976
9/17/2013,1697.72998,1705.52002,1697.72998,1704.76001
9/18/2013,1705.73999,1729.439941,1700.349976,1725.52002
9/19/2013,1727.339966,1729.859985,1720.199951,1722.339966
9/20/2013,1722.439941,1725.22998,1708.890015,1709.910034
9/23/2013,1711.439941,1711.439941,1697.099976,1701.839966
9/24/2013,1702.599976,1707.630005,1694.900024,1697.420044
9/25/2013,1698.02002,1701.709961,1691.880005,1692.77002
9/26/2013,1694.050049,1703.849976,1693.109985,1698.670044
9/27/2013,1695.52002,1695.52002,1687.109985,1691.75
9/30/2013,1687.26001,1687.26001,1674.98999,1681.550049
10/1/2013,1682.410034,1696.550049,1682.069946,1695
10/2/2013,1691.900024,1693.869995,1680.339966,1693.869995
10/3/2013,1692.349976,1692.349976,1670.359985,1678.660034
10/4/2013,1678.790039,1691.939941,1677.329956,1690.5
10/7/2013,1687.150024,1687.150024,1674.699951,1676.119995
10/8/2013,1676.219971,1676.790039,1655.030029,1655.449951
10/9/2013,1656.98999,1662.469971,1646.469971,1656.400024
10/10/2013,1660.880005,1692.560059,1660.880005,1692.560059
10/11/2013,1691.089966,1703.439941,1688.52002,1703.199951
10/14/2013,1699.859985,1711.030029,1692.130005,1710.140015
10/15/2013,1709.170044,1711.569946,1695.930054,1698.060059
10/16/2013,1700.48999,1721.76001,1700.48999,1721.540039
10/17/2013,1720.170044,1733.449951,1714.119995,1733.150024
10/18/2013,1736.719971,1745.310059,1735.73999,1744.5
10/21/2013,1745.199951,1747.790039,1740.670044,1744.660034
10/22/2013,1746.47998,1759.329956,1746.47998,1754.670044
10/23/2013,1752.27002,1752.27002,1740.5,1746.380005
10/24/2013,1747.47998,1753.939941,1745.5,1752.069946
10/25/2013,1756.01001,1759.819946,1752.449951,1759.77002
10/28/2013,1759.420044,1764.98999,1757.670044,1762.109985
10/29/2013,1762.930054,1772.089966,1762.930054,1771.949951
10/30/2013,1772.27002,1775.219971,1757.23999,1763.310059
10/31/2013,1763.23999,1768.530029,1755.719971,1756.540039
11/1/2013,1758.699951,1765.670044,1752.699951,1761.640015
11/4/2013,1763.400024,1768.780029,1761.560059,1767.930054
11/5/2013,1765.670044,1767.030029,1755.76001,1762.969971
11/6/2013,1765,1773.73999,1764.400024,1770.48999
11/7/2013,1770.73999,1774.540039,1746.199951,1747.150024
11/8/2013,1748.369995,1770.780029,1747.630005,1770.609985
11/11/2013,1769.959961,1773.439941,1767.849976,1771.890015
11/12/2013,1769.51001,1771.780029,1762.290039,1767.689941
11/13/2013,1764.369995,1782,1760.640015,1782
11/14/2013,1782.75,1791.530029,1780.219971,1790.619995
11/15/2013,1790.660034,1798.219971,1790.660034,1798.180054
11/18/2013,1798.819946,1802.329956,1788,1791.530029
11/19/2013,1790.790039,1795.51001,1784.719971,1787.869995
11/20/2013,1789.589966,1795.72998,1777.22998,1781.369995
11/21/2013,1783.52002,1797.160034,1783.52002,1795.849976
11/22/2013,1797.209961,1804.839966,1794.699951,1804.76001
11/25/2013,1806.329956,1808.099976,1800.579956,1802.47998
11/26/2013,1802.869995,1808.420044,1800.77002,1802.75
11/27/2013,1803.47998,1808.27002,1802.77002,1807.22998
11/29/2013,1808.689941,1813.550049,1803.97998,1805.810059
12/2/2013,1806.550049,1810.02002,1798.599976,1800.900024
12/3/2013,1800.099976,1800.099976,1787.849976,1795.150024
12/4/2013,1793.150024,1799.800049,1779.089966,1792.810059
12/5/2013,1792.819946,1792.819946,1783.380005,1785.030029
12/6/2013,1788.359985,1806.040039,1788.359985,1805.089966
12/9/2013,1806.209961,1811.52002,1806.209961,1808.369995
12/10/2013,1807.599976,1808.52002,1801.75,1802.619995
12/11/2013,1802.76001,1802.969971,1780.089966,1782.219971
12/12/2013,1781.709961,1782.98999,1772.280029,1775.5
12/13/2013,1777.97998,1780.920044,1772.449951,1775.319946
12/16/2013,1777.47998,1792.219971,1777.47998,1786.540039
12/17/2013,1786.469971,1786.77002,1777.050049,1781
12/18/2013,1781.459961,1811.079956,1767.98999,1810.650024
12/19/2013,1809,1810.880005,1801.349976,1809.599976
12/20/2013,1810.390015,1823.75,1810.25,1818.319946
12/23/2013,1822.920044,1829.75,1822.920044,1827.98999
12/24/2013,1828.02002,1833.319946,1828.02002,1833.319946
12/26/2013,1834.959961,1842.839966,1834.959961,1842.02002
12/27/2013,1842.969971,1844.890015,1839.810059,1841.400024
12/30/2013,1841.469971,1842.469971,1838.77002,1841.069946
12/31/2013,1842.609985,1849.439941,1842.410034,1848.359985
1/2/2014,1845.859985,1845.859985,1827.73999,1831.97998
1/3/2014,1833.209961,1838.23999,1829.130005,1831.369995
1/6/2014,1832.310059,1837.160034,1823.72998,1826.77002
1/7/2014,1828.709961,1840.099976,1828.709961,1837.880005
1/8/2014,1837.900024,1840.02002,1831.400024,1837.48999
1/9/2014,1839,1843.22998,1830.380005,1838.130005
1/10/2014,1840.060059,1843.150024,1832.430054,1842.369995
1/13/2014,1841.26001,1843.449951,1815.52002,1819.199951
1/14/2014,1821.359985,1839.26001,1821.359985,1838.880005
1/15/2014,1840.52002,1850.839966,1840.52002,1848.380005
1/16/2014,1847.98999,1847.98999,1840.300049,1845.890015
1/17/2014,1844.22998,1846.040039,1835.22998,1838.699951
1/21/2014,1841.050049,1849.310059,1832.380005,1843.800049
1/22/2014,1844.709961,1846.869995,1840.880005,1844.859985
1/23/2014,1842.290039,1842.290039,1820.060059,1828.459961
1/24/2014,1826.959961,1826.959961,1790.290039,1790.290039
1/27/2014,1791.030029,1795.97998,1772.880005,1781.560059
1/28/2014,1783,1793.869995,1779.48999,1792.5
1/29/2014,1790.150024,1790.150024,1770.449951,1774.199951
1/30/2014,1777.170044,1798.77002,1777.170044,1794.189941
1/31/2014,1790.880005,1793.880005,1772.26001,1782.589966
2/3/2014,1782.680054,1784.829956,1739.660034,1741.890015
2/4/2014,1743.819946,1758.72998,1743.819946,1755.199951
2/5/2014,1753.380005,1755.790039,1737.920044,1751.640015
2/6/2014,1752.98999,1774.060059,1752.98999,1773.430054
2/7/2014,1776.01001,1798.030029,1776.01001,1797.02002
2/10/2014,1796.199951,1799.939941,1791.829956,1799.839966
2/11/2014,1800.449951,1823.540039,1800.410034,1819.75
2/12/2014,1820.119995,1826.550049,1815.969971,1819.26001
2/13/2014,1814.819946,1830.25,1809.219971,1829.829956
2/14/2014,1828.459961,1841.650024,1825.589966,1838.630005
2/18/2014,1839.030029,1842.869995,1835.01001,1840.76001
2/19/2014,1838.900024,1847.5,1826.98999,1828.75
2/20/2014,1829.23999,1842.790039,1824.579956,1839.780029
2/21/2014,1841.069946,1846.130005,1835.599976,1836.25
2/24/2014,1836.780029,1858.709961,1836.780029,1847.609985
2/25/2014,1847.660034,1852.910034,1840.189941,1845.119995
2/26/2014,1845.790039,1852.650024,1840.660034,1845.160034
2/27/2014,1844.900024,1854.530029,1841.130005,1854.290039
2/28/2014,1855.119995,1867.920044,1847.670044,1859.449951
3/3/2014,1857.680054,1857.680054,1834.439941,1845.72998
3/4/2014,1849.22998,1876.22998,1849.22998,1873.910034
3/5/2014,1874.050049,1876.530029,1871.109985,1873.810059
3/6/2014,1874.180054,1881.939941,1874.180054,1877.030029
3/7/2014,1878.52002,1883.569946,1870.560059,1878.040039
3/10/2014,1877.859985,1877.869995,1867.040039,1877.170044
3/11/2014,1878.26001,1882.349976,1863.880005,1867.630005
3/12/2014,1866.150024,1868.380005,1854.380005,1868.199951
3/13/2014,1869.060059,1874.400024,1841.859985,1846.339966
3/14/2014,1845.069946,1852.439941,1839.569946,1841.130005
3/17/2014,1842.810059,1862.300049,1842.810059,1858.829956
3/18/2014,1858.920044,1873.76001,1858.920044,1872.25
3/19/2014,1872.25,1874.140015,1850.349976,1860.77002
3/20/2014,1860.089966,1873.48999,1854.630005,1872.01001
3/21/2014,1874.530029,1883.969971,1863.459961,1866.52002
3/24/2014,1867.670044,1873.339966,1849.689941,1857.439941
3/25/2014,1859.47998,1871.869995,1855.959961,1865.619995
3/26/2014,1867.089966,1875.920044,1852.560059,1852.560059
3/27/2014,1852.109985,1855.550049,1842.109985,1849.040039
3/28/2014,1850.069946,1866.630005,1850.069946,1857.619995
3/31/2014,1859.160034,1875.180054,1859.160034,1872.339966
4/1/2014,1873.959961,1885.839966,1873.959961,1885.52002
4/2/2014,1886.609985,1893.170044,1883.790039,1890.900024
